qid,docid,docno,rank,score,query,features
84399,6466,71183,72,9.401884393720941,Beckett tells Castle to make less noise in the woods,[4.10436253 4.49029928]
84399,4942,54607,73,9.399531763697711,Beckett tells Castle to make less noise in the woods,[4.3934321 4.3163138]
84399,6966,76472,74,9.396620149060043,Beckett tells Castle to make less noise in the woods,[4.13224764 4.70533853]
84399,1742,19309,75,9.381356578738783,Beckett tells Castle to make less noise in the woods,[4.3119137  4.73548533]
84399,1345,15221,76,9.367523288875937,Beckett tells Castle to make less noise in the woods,[4.07709924 4.69347481]
84399,2157,23775,77,9.355534767996877,Beckett tells Castle to make less noise in the woods,[4.47774797 4.56519207]
84399,3453,38129,78,9.347115759980706,Beckett tells Castle to make less noise in the woods,[4.04349369 4.64180925]
84399,2862,31536,79,9.328971516626426,Beckett tells Castle to make less noise in the woods,[4.02681004 4.47776146]
84399,7203,78988,80,9.328971516626426,Beckett tells Castle to make less noise in the woods,[4.02681004 4.47776146]
84399,4457,49144,81,9.319797404468424,Beckett tells Castle to make less noise in the woods,[3.98852332 4.36243806]
84399,2109,23266,82,9.319684211341256,Beckett tells Castle to make less noise in the woods,[4.11229726 4.79157871]
84399,7929,86856,83,9.266260540641976,Beckett tells Castle to make less noise in the woods,[4.16415703 4.47464812]
84399,6396,70354,84,9.258180237652677,Beckett tells Castle to make less noise in the woods,[4.07957265 4.49387546]
84399,2295,25287,85,9.254026895430304,Beckett tells Castle to make less noise in the woods,[3.97911137 4.62188717]
84399,5432,59721,86,9.253476696470727,Beckett tells Castle to make less noise in the woods,[4.0313279 4.6720085]
84399,7423,81392,87,9.247510199248637,Beckett tells Castle to make less noise in the woods,[4.21483689 4.62254105]
84399,7206,79005,88,9.240649972841236,Beckett tells Castle to make less noise in the woods,[4.33212587 4.47783264]
84399,1851,20463,89,9.238792114504427,Beckett tells Castle to make less noise in the woods,[3.97640196 3.3609932 ]
84399,4836,53347,90,9.229340488842103,Beckett tells Castle to make less noise in the woods,[3.63546805 5.39920258]
84399,7334,80417,91,9.216722777413802,Beckett tells Castle to make less noise in the woods,[3.94909199 4.46143118]
84399,7560,82982,92,9.212963156259677,Beckett tells Castle to make less noise in the woods,[4.28677203 4.44033776]
84399,3255,36006,93,9.190628169793422,Beckett tells Castle to make less noise in the woods,[3.61299315 5.37495354]
84399,6967,76488,94,9.18357310145711,Beckett tells Castle to make less noise in the woods,[3.98298565 4.65403932]
84399,7930,86860,95,9.180424458189687,Beckett tells Castle to make less noise in the woods,[4.21501921 4.50121314]
84399,2941,32337,96,9.179231121712771,Beckett tells Castle to make less noise in the woods,[4.10202036 4.46537598]
84399,4983,55108,97,9.179231121712771,Beckett tells Castle to make less noise in the woods,[4.10202036 4.46537598]
84399,5675,62292,98,9.173581023522221,Beckett tells Castle to make less noise in the woods,[3.94504033 4.4611087 ]
84399,4732,52187,99,9.172829454805655,Beckett tells Castle to make less noise in the woods,[4.09898345 4.65947229]
57349,3188,35337,0,16.633302103525796,House and Cuddy are having a conversation with each other,[7.34530609 8.99803439]
57349,5239,57630,1,14.412817673178978,House and Cuddy are having a conversation with each other,[6.33929085 8.75332379]
57349,2690,29529,2,14.316692277294468,House and Cuddy are having a conversation with each other,[6.23408856 9.18806843]
57349,4715,52048,3,13.57135960645701,House and Cuddy are having a conversation with each other,[6.4096533  5.54531034]
57349,3694,40662,4,13.432900692206903,House and Cuddy are having a conversation with each other,[5.85989769 8.00626088]
57349,7468,81891,5,13.219552052312192,House and Cuddy are having a conversation with each other,[6.28357515 6.00106208]
57349,1003,11383,6,12.67447338242119,House and Cuddy are having a conversation with each other,[6.02788558 6.03954579]
57349,1993,21914,7,12.625433250766989,House and Cuddy are having a conversation with each other,[5.83259632 4.5919764 ]
57349,2703,29684,8,12.41663812695905,House and Cuddy are having a conversation with each other,[5.65998029 4.73708459]
57349,3088,34057,9,12.322592365028733,House and Cuddy are having a conversation with each other,[5.66836473 4.14148929]
57349,4009,44498,10,12.209289314231324,House and Cuddy are having a conversation with each other,[5.51685219 4.01583689]
57349,3315,36636,11,11.969633395122617,House and Cuddy are having a conversation with each other,[5.4305915  5.71108467]
57349,7268,79621,12,11.722341728571893,House and Cuddy are having a conversation with each other,[5.44490594 5.14824834]
57349,2140,23528,13,11.662135365220848,House and Cuddy are having a conversation with each other,[5.10792596 5.17659692]
57349,797,9075,14,11.654045914536068,House and Cuddy are having a conversation with each other,[5.22135591 5.79204073]
57349,1964,21604,15,11.633316782804325,House and Cuddy are having a conversation with each other,[5.16169905 5.62028989]
57349,4641,51030,16,11.63109141796036,House and Cuddy are having a conversation with each other,[5.16521488 5.15936841]
57349,6098,67036,17,11.625020770532021,House and Cuddy are having a conversation with each other,[5.24000933 5.56078237]
57349,953,10902,18,11.606857896518925,House and Cuddy are having a conversation with each other,[5.21731316 5.91848936]
57349,4112,45576,19,11.598496155014054,House and Cuddy are having a conversation with each other,[5.2188181  5.72756354]
57349,1807,19977,20,11.586478937981088,House and Cuddy are having a conversation with each other,[5.17476521 5.78267145]
57349,4137,45817,21,11.525291501782046,House and Cuddy are having a conversation with each other,[5.01851114 5.1776909 ]
57349,6435,70789,22,11.525267051598995,House and Cuddy are having a conversation with each other,[5.16989854 5.55728118]
57349,2569,28164,23,11.47346262835036,House and Cuddy are having a conversation with each other,[5.13918614 5.13748982]
57349,2847,31348,24,11.468340537908494,House and Cuddy are having a conversation with each other,[4.96817717 5.00257807]
57349,4863,53612,25,11.43996168107139,House and Cuddy are having a conversation with each other,[5.0518267  5.42681803]
57349,3287,36378,26,11.415262632661284,House and Cuddy are having a conversation with each other,[5.13754836 4.55293668]
57349,3254,36004,27,11.411813132517521,House and Cuddy are having a conversation with each other,[4.97758408 5.4545905 ]
57349,1688,18697,28,11.317024162137743,House and Cuddy are having a conversation with each other,[4.91730266 5.44200945]
57349,6700,73742,29,11.29580138344831,House and Cuddy are having a conversation with each other,[4.85481344 5.00771818]
57349,4014,44567,30,11.284009638326735,House and Cuddy are having a conversation with each other,[4.86054798 4.46125944]
57349,3951,43725,31,11.247080927828447,House and Cuddy are having a conversation with each other,[4.8989544  5.42712828]
57349,4902,54080,32,11.236272695360693,House and Cuddy are having a conversation with each other,[4.97209765 5.53400695]
57349,3737,41252,33,11.10594460134959,House and Cuddy are having a conversation with each other,[4.84529147 4.603713  ]
57349,2721,29923,34,11.043704857377477,House and Cuddy are having a conversation with each other,[5.69156476 5.77878262]
57349,3964,43853,35,11.022134194630878,House and Cuddy are having a conversation with each other,[4.77498494 5.61437173]
57349,4063,45031,36,11.009060841399567,House and Cuddy are having a conversation with each other,[4.69701201 5.14098561]
57349,694,7946,37,10.996099796737083,House and Cuddy are having a conversation with each other,[4.81135255 5.31546926]
57349,2022,22230,38,10.965843046252214,House and Cuddy are having a conversation with each other,[4.64631501 4.99492332]
57349,6932,76094,39,10.965843046252214,House and Cuddy are having a conversation with each other,[4.64631501 4.99492332]
57349,1584,17606,40,10.926584309927629,House and Cuddy are having a conversation with each other,[5.06088515 5.7216944 ]
57349,7497,82229,41,10.908346246642603,House and Cuddy are having a conversation with each other,[4.82345441 4.62119436]
57349,1305,14687,42,10.897782425425227,House and Cuddy are having a conversation with each other,[4.67567831 5.15236059]
57349,448,4928,43,10.894189976904062,House and Cuddy are having a conversation with each other,[4.69553032 5.58356533]
57349,162,1680,44,10.890701302231957,House and Cuddy are having a conversation with each other,[4.64212568 5.32709173]
57349,2091,23039,45,10.87329139091301,House and Cuddy are having a conversation with each other,[4.60437445 3.92366351]
57349,5515,60539,46,10.867518824816685,House and Cuddy are having a conversation with each other,[5.01308547 5.1483786 ]
57349,3402,37553,47,10.764204355892698,House and Cuddy are having a conversation with each other,[4.75170953 5.6310664 ]
57349,877,10087,48,10.752489173509996,House and Cuddy are having a conversation with each other,[4.71556204 5.48685824]
57349,4624,50916,49,10.746630397159521,House and Cuddy are having a conversation with each other,[4.75607595 5.20922438]
57349,2113,23311,50,10.662474280857714,House and Cuddy are having a conversation with each other,[4.58287963 4.61784963]
57349,4426,48778,51,10.651667823207246,House and Cuddy are having a conversation with each other,[4.48711531 5.08642936]
57349,6286,69155,52,10.635332267648366,House and Cuddy are having a conversation with each other,[4.54759552 5.50442489]
57349,4324,47871,53,10.56722063556918,House and Cuddy are having a conversation with each other,[4.3983802 4.0026152]
57349,7646,83771,54,10.53315211619074,House and Cuddy are having a conversation with each other,[4.50521586 5.34919224]
57349,1999,21958,55,10.470909524177117,House and Cuddy are having a conversation with each other,[4.5628742  5.56395981]
57349,1045,11893,56,10.46037723084266,House and Cuddy are having a conversation with each other,[4.58488074 4.41179117]
57349,3333,36756,57,10.388412147407903,House and Cuddy are having a conversation with each other,[4.34561952 5.21938442]
57349,6745,74132,58,10.366298572783405,House and Cuddy are having a conversation with each other,[4.37713532 5.04809793]
57349,6893,75654,59,10.366298572783405,House and Cuddy are having a conversation with each other,[4.37713532 5.04809793]
57349,3621,39994,60,10.314572293531365,House and Cuddy are having a conversation with each other,[4.28485015 4.49300007]
57349,5872,64474,61,10.314572293531365,House and Cuddy are having a conversation with each other,[4.28485015 4.49300007]
57349,7943,87080,62,10.314572293531365,House and Cuddy are having a conversation with each other,[4.28485015 4.49300007]
57349,1953,21486,63,10.277909209791947,House and Cuddy are having a conversation with each other,[4.21608185 4.03502185]
57349,3490,38629,64,10.277909209791947,House and Cuddy are having a conversation with each other,[4.21608185 4.03502185]
57349,3637,40153,65,10.268339629825189,House and Cuddy are having a conversation with each other,[4.45707758 4.43281599]
57349,6533,71880,66,10.25262227824359,House and Cuddy are having a conversation with each other,[4.28286906 5.05259876]
57349,525,5750,67,10.2073725131168,House and Cuddy are having a conversation with each other,[4.27008386 4.38290057]
57349,6080,66921,68,10.2073725131168,House and Cuddy are having a conversation with each other,[4.27008386 4.38290057]
57349,1082,12366,69,10.19060760129402,House and Cuddy are having a conversation with each other,[4.26053875 5.30653969]
57349,1323,14979,70,10.095824801563717,House and Cuddy are having a conversation with each other,[4.65416072 5.94681444]
57349,5124,56401,71,10.092539897374383,House and Cuddy are having a conversation with each other,[4.61765359 4.32065747]
57349,6852,75192,72,10.015723149347469,House and Cuddy are having a conversation with each other,[4.1458392  5.00128445]
57349,4453,49102,73,9.995839482405337,House and Cuddy are having a conversation with each other,[4.1404034  4.37649008]
57349,3282,36304,74,9.988380474422254,House and Cuddy are having a conversation with each other,[4.19321048 5.27508116]
57349,5741,63067,75,9.981359603393846,House and Cuddy are having a conversation with each other,[4.16399085 5.31618946]
57349,70,829,76,9.973488892799676,House and Cuddy are having a conversation with each other,[4.09989343 4.45394482]
57349,3654,40330,77,9.957591288817593,House and Cuddy are having a conversation with each other,[4.32795357 5.10717685]
57349,4776,52764,78,9.940168375556373,House and Cuddy are having a conversation with each other,[4.1735821  5.40437197]
57349,7581,83119,79,9.881242479341948,House and Cuddy are having a conversation with each other,[4.94792979 4.07430986]
57349,7215,79075,80,9.873817270090045,House and Cuddy are having a conversation with each other,[4.14332977 5.0580175 ]
57349,651,7368,81,9.842133662876465,House and Cuddy are having a conversation with each other,[4.21784497 4.55409641]
57349,2917,32178,82,9.804267821644759,House and Cuddy are having a conversation with each other,[4.02245596 4.89289377]
